date,county,year,T_day,T_night,T_avg
2023-08-27,Goochland,2023,24.522491614658964,15.713020128954394,20.258882443928897
2023-08-27,King William,2023,25.85108877278008,17.878090682686334,20.842654581963615
2023-08-27,Henrico,2023,28.708582495996747,16.993908070717886,22.809350668727824
2023-08-27,New Kent,2023,25.442385611763612,18.055242100947552,21.064762772010567
2023-08-27,Charles City,2023,25.83976331860157,17.638416771804824,21.104370055281564
2023-08-27,Sussex,2023,25.067674242387096,15.94201994144101,20.385803126088145
2023-08-27,Chesterfield,2023,26.437797219759812,16.729322126577248,21.62033969616382
2023-08-27,Prince George,2023,25.803307109094927,16.126191285201706,20.963106983109867
2023-08-27,Caroline,2023,25.2626445043226,15.177512883446475,20.211081375805374
2023-08-27,Dinwiddie,2023,25.01518489113496,15.88093415801224,20.451311051631993
2023-08-27,Amelia,2023,25.04425274833338,15.669102151510891,20.378677430925745
2023-08-27,Rockingham,2023,26.719430468020047,15.06948563288867,21.320026666832923
2023-08-27,Poquoson,2023,25.65484574921813,20.57058501563835,23.14054912039386
2023-08-27,Chesapeake,2023,25.66444849477027,17.599705465297248,21.230591828307688
