date,week,county_name,NDVI_mean
2023-08-05,18,Buchanan,NA
2023-08-05,18,Alleghany,0.8106782888448084
2023-08-05,18,Patrick,0.8382012888991476
2023-08-05,18,Grayson,0.8188135111794889
2023-08-05,18,Wythe,0.8366617289005842
2023-08-05,18,Carroll,0.7979677483439446
2023-08-05,18,Bath,0.7538358271121979
2023-08-05,18,Smyth,0.8322681069410197
2023-08-05,18,Bland,0.8245456218719482
2023-08-05,18,Lee,NA
2023-08-05,18,Highland,0.7676070332527161
2023-08-05,18,Rockbridge,0.805184013568438
2023-08-05,18,Dickenson,NA
2023-08-05,18,Wise,NA
2023-08-05,18,Montgomery,0.7930852091589639
2023-08-05,18,Floyd,0.8179419356406389
2023-08-05,18,Giles,NA
2023-08-05,18,Pulaski,0.7826281280679969
2023-08-05,18,Tazewell,NA
2023-08-05,18,Pittsylvania,0.8415578493542533
2023-08-05,18,Amherst,NA
2023-08-05,18,Bedford,0.8047283674989428
2023-08-05,18,Campbell,NA
2023-08-05,18,Henry,0.8437016061292012
2023-08-05,18,Craig,0.850122332572937
2023-08-05,18,Franklin,0.840846584664521
2023-08-05,18,Roanoke,0.6420980095863342
2023-08-05,18,Botetourt,0.8280499613907859
2023-08-05,18,Scott,NA
