date,county,year,T_day
2022-10-29,Franklin,2022,19.99802310159315
2022-10-29,Roanoke,2022,18.40516024046551
2022-10-29,Fairfax,2022,18.374100063466475
2022-10-29,Richmond,2022,18.88496809957901
2022-10-29,Accomack,2022,18.569283707890552
2022-10-29,Albemarle,2022,18.327062648438687
2022-10-29,Amelia,2022,19.46502955170713
2022-10-29,Alexandria,2022,19.328579231584147
2022-10-29,Fairfax,2022,19.98634937041912
2022-10-29,Franklin,2022,20.152062064965232
2022-10-29,Richmond,2022,21.256788150532735
2022-11-05,Roanoke,2022,18.27928525253665
2022-11-05,Alleghany,2022,16.536633746583586
2022-11-05,Amherst,2022,17.1333296658415
2022-11-05,Franklin,2022,16.72917315857215
2022-11-05,Roanoke,2022,16.099941748828044
2022-11-05,Fairfax,2022,17.927328763155483
2022-11-05,Richmond,2022,17.365265293884946
2022-11-05,Accomack,2022,19.87514506527182
2022-11-05,Albemarle,2022,17.387112219234556
2022-11-05,Amelia,2022,17.969529006398393
2022-11-05,Alexandria,2022,18.37753662506786
2022-11-05,Fairfax,2022,18.114995364279928
2022-11-05,Franklin,2022,20.16992604408356
2022-11-05,Richmond,2022,19.9691116412458
2022-11-12,Roanoke,2022,11.783618951254043
2022-11-12,Alleghany,2022,3.972873878086784
2022-11-12,Amherst,2022,10.313007208288576
2022-11-12,Franklin,2022,8.186911757587296
2022-11-12,Roanoke,2022,8.97687151382819
2022-11-12,Fairfax,2022,11.660056349710056
2022-11-12,Richmond,2022,12.02114343117137
2022-11-12,Accomack,2022,12.562385393908576
2022-11-12,Albemarle,2022,11.317646101944852
2022-11-12,Amelia,2022,13.170851841422481
2022-11-12,Alexandria,2022,13.448069348629335
2022-11-12,Fairfax,2022,12.949561924450318
2022-11-12,Franklin,2022,14.83542647911836
2022-11-12,Richmond,2022,14.865699030428477
2022-11-19,Roanoke,2022,11.201611084120012
2022-11-19,Alleghany,2022,6.720650145514409
2022-11-19,Amherst,2022,10.661665185142892
2022-11-19,Franklin,2022,11.141048358152222
2022-11-19,Roanoke,2022,9.885647290652992
2022-11-19,Fairfax,2022,9.683322828959415
2022-11-19,Richmond,2022,10.256456351602871
2022-11-19,Accomack,2022,9.773675041805149
2022-11-19,Albemarle,2022,11.149714707344446
2022-11-19,Amelia,2022,10.512889330276051
2022-11-19,Alexandria,2022,10.589695449965154
2022-11-19,Fairfax,2022,10.518147215435723
2022-11-19,Franklin,2022,13.074285576179458
2022-11-19,Richmond,2022,10.955122346133244
2022-11-26,Roanoke,2022,8.456888879028154
2022-11-26,Alleghany,2022,7.027195240802865
2022-11-26,Amherst,2022,8.891596829286623
2022-11-26,Franklin,2022,7.972721432956783
2022-11-26,Roanoke,2022,6.373208334929961
2022-11-26,Fairfax,2022,9.179632178968545
2022-11-26,Richmond,2022,10.000536939152868
2022-11-26,Accomack,2022,9.986955811589672
2022-11-26,Albemarle,2022,9.598496999098227
2022-11-26,Amelia,2022,10.055253425499476
2022-11-26,Alexandria,2022,10.212250729917612
2022-11-26,Fairfax,2022,9.578437010587011
2022-11-26,Franklin,2022,13.333138631090511
2022-11-26,Richmond,2022,11.389264262538044
2022-12-03,Roanoke,2022,NA
2022-12-03,Alleghany,2022,-2.6299999999999955
2022-12-03,Amherst,2022,7.381918158567825
2022-12-03,Franklin,2022,10.002548984513796
2022-12-03,Roanoke,2022,NA
2022-12-03,Fairfax,2022,9.883759637120797
2022-12-03,Richmond,2022,9.672709792986074
2022-12-03,Accomack,2022,10.172805404948592
2022-12-03,Albemarle,2022,5.712553837630103
2022-12-03,Amelia,2022,10.084174338505154
2022-12-03,Alexandria,2022,11.603881094488832
2022-12-03,Fairfax,2022,11.7305807179102
2022-12-03,Franklin,2022,11.48808718861213
2022-12-03,Richmond,2022,10.23991402876782
2022-12-10,Roanoke,2022,10.516235419770121
2022-12-10,Alleghany,2022,5.588213158831003
2022-12-10,Amherst,2022,7.575448185511693
2022-12-10,Franklin,2022,8.597070005694134
2022-12-10,Roanoke,2022,7.789335462585672
2022-12-10,Fairfax,2022,7.522726389763479
2022-12-10,Richmond,2022,7.867169321504212
2022-12-10,Accomack,2022,7.662883236358348
2022-12-10,Albemarle,2022,7.862120941524479
2022-12-10,Amelia,2022,9.966013804801882
2022-12-10,Alexandria,2022,8.40898224943806
2022-12-10,Fairfax,2022,7.829312159368565
2022-12-10,Franklin,2022,11.887207076566154
2022-12-10,Richmond,2022,11.01256227485248
2022-12-17,Roanoke,2022,5.656172273906924
2022-12-17,Alleghany,2022,1.5942315724587537
2022-12-17,Amherst,2022,2.2745469689013644
2022-12-17,Franklin,2022,3.744195276354987
2022-12-17,Roanoke,2022,3.692782664630017
2022-12-17,Fairfax,2022,4.420117354615376
2022-12-17,Richmond,2022,5.559647527674087
2022-12-17,Accomack,2022,5.811392790295061
2022-12-17,Albemarle,2022,3.138891239116804
2022-12-17,Amelia,2022,4.833085078209359
2022-12-17,Alexandria,2022,5.713343461747179
2022-12-17,Fairfax,2022,4.553749984338815
2022-12-17,Franklin,2022,6.8340118909513095
2022-12-17,Richmond,2022,6.680988873559721
2022-12-24,Roanoke,2022,5.9172387416868775
2022-12-24,Alleghany,2022,3.8799656805698257
2022-12-24,Amherst,2022,6.003521471497788
2022-12-24,Franklin,2022,5.372078411813039
2022-12-24,Roanoke,2022,5.55611862133537
2022-12-24,Fairfax,2022,4.217537035797424
2022-12-24,Richmond,2022,5.546510961413806
2022-12-24,Accomack,2022,5.206522628352501
2022-12-24,Albemarle,2022,5.999940349924125
2022-12-24,Amelia,2022,6.977621601598422
2022-12-24,Alexandria,2022,5.267705759243499
2022-12-24,Fairfax,2022,5.0401630019420205
2022-12-24,Franklin,2022,6.215979725997158
2022-12-24,Richmond,2022,6.8831667633866145
