date,week,county_name,NDVI_mean
2022-07-29,17,Winchester,NA
2022-07-29,17,Emporia,NA
2022-07-29,17,Franklin,0.833551030849742
2022-07-29,17,Charlottesville,NA
2022-07-29,17,Lynchburg,NA
2022-07-29,17,Richmond,0.8418039083480835
2022-07-29,17,Hopewell,NA
2022-07-29,17,Petersburg,0.777259111404419
2022-07-29,17,Colonial Heights,NA
2022-07-29,17,Harrisonburg,NA
2022-07-29,17,Waynesboro,NA
2022-07-29,17,Staunton,NA
2022-08-05,18,Covington,NA
2022-08-05,18,Buena Vista,NA
2022-08-05,18,Lexington,NA
2022-08-05,18,Galax,NA
2022-08-05,18,Norton,NA
2022-08-05,18,Radford,NA
2022-08-05,18,Danville,NA
2022-08-05,18,Martinsville,NA
2022-08-05,18,Salem,NA
2022-08-05,18,Roanoke,NA
2022-08-05,18,Bristol,NA
2022-08-05,18,Russell,NA
2022-08-05,18,Buchanan,NA
2022-08-05,18,Alleghany,NA
2022-08-05,18,Patrick,NA
2022-08-05,18,Grayson,NA
2022-08-05,18,Wythe,0.8369361893697218
2022-08-05,18,Carroll,NA
2022-08-05,18,Bath,0.7839447855949402
2022-08-05,18,Smyth,0.8360520273975591
2022-08-05,18,Bland,0.7455476522445679
2022-08-05,18,Lee,NA
2022-08-05,18,Highland,0.7851426005363464
2022-08-05,18,Rockbridge,0.7785764515399933
2022-08-05,18,Dickenson,NA
2022-08-05,18,Wise,NA
2022-08-05,18,Montgomery,NA
2022-08-05,18,Floyd,NA
2022-08-05,18,Giles,NA
2022-08-05,18,Pulaski,NA
2022-08-05,18,Tazewell,NA
2022-08-05,18,Pittsylvania,0.7344434559345245
2022-08-05,18,Amherst,NA
2022-08-05,18,Bedford,NA
2022-08-05,18,Campbell,0.8430593013763428
2022-08-05,18,Henry,NA
2022-08-05,18,Craig,NA
2022-08-05,18,Franklin,0.8543918132781982
2022-08-05,18,Roanoke,NA
2022-08-05,18,Botetourt,0.8540332238925131
2022-08-05,18,Scott,0.8366696536540985
2022-08-05,18,Washington,0.8373793809776567
2022-08-05,18,Augusta,0.774908280648745
2022-08-05,18,James City,NA
2022-08-05,18,Gloucester,NA
2022-08-05,18,Isle of Wight,NA
2022-08-05,18,York,NA
2022-08-05,18,Mathews,NA
